,rent,dist,nrooms,age,size,noccup,price
600,225,16.0,23.0,,43,3,111600.00000000001
601,262,16.0,2.0,25,47,3,104950.00000000001
602,223,16.0,2.0,33,43,3,104099.99999999999
603,,to center = 16,2.0,29,37,3,101899.99999999999
604,247,,2.0,36,48,3,97850.0
605,232,16.0,2.0,31,47,3,95250.0
606,'213',16.0,2.0,43,53,3,90500.0
607,251,16.0,2.0,42,52,3,92450.0
608,179,16.0,2.0,37,31,2,95400.0
609,264,16.0,2.0,15,45,3,121100.00000000001
610,'360',to center = 16,,20,44,3,94150.0
611,288,16.0,2.0,52,49,3,91750.0
612,-304,16.0,2.0,52,46,3,102099.99999999999
613,-345,to center = 16,2.0,51,47,3,125950.0
614,165,close to center,2.0,49,43,3,93750.0
615,308,16.0,2.0,52,49,3,99100.0
616,296,16.0,2.0,52,48,3,109500.0
617,368,16.0,23.0,52,45,3,137500.0
618,212,16.0,2.0,45,43,3,
619,243,16.0,2.0,46,43,3,88750.0
620,212,to center = 16,2.0,49,40,3,85800.0
621,278,16.0,2.0,52,43,3,91650.0
622,192,16.0,2.0,52,42,3,87500.0
623,285,16.0,2.0,45,66,3,78350.0
624,253,16.0,,45,77,3,78750.0
625,243,16.0,2.0,38,49,,89900.0
626,302,16.0,2.0,36,47,3,102750.00000000001
627,-254,16.0,2.0,35,54,3,89450.0
628,415,16.0,2.0,36,55,3,131250.0
629,'252',16.0,2.0,old,55,3,82500.0
630,264,close to center,2.0,46,54,3,79850.0
631,274,16.0,37.0,5,50,3,79150.0
632,215,16.0,2.0,38,52,3,72400.0
633,301,16.0,2.0,age:43,55,3,83150.0
634,341,16.0,2.0,age:37,50,3,95500.0
635,259,16.0,2.0,36,55,3,87500.0
636,250,16.0,2.0,10,37,3,68750.0
637,164,to center = 16,2.0,28,29,2,70850.0
638,218,16.0,2.0,31,39,3,105450.0
639,-253,close to center,2.0,47,41,3,99150.0
640,-210,16.0,2.0,29,43,3,78700.0
641,'375',16.0,2.0,52,50,3,132350.0
642,230,to center = 16,2.0,38,41,3,109200.00000000001
643,285,16.0,2.0,43,51,3,117550.0
644,518,,,33,51,3,
645,593,16.0,2.0,26,52,3,
646,'287',16.0,,35,50,3,121750.0
647,300,16.0,2.0,age:35,53,3,83950.0
648,488,16.0,2.0,25,40,3,185600.0
649,-263,16.0,2.0,39,44,3,109450.0
650,223,16.0,2.0,45,45,3,101350.0
651,,to center = 16,2.0,45,46,'3',93100.0
652,233,16.0,2.0,44,45,3,94450.0
653,268,16.0,2.0,age:44,46,3,90000.0
654,-237,16.0,2.0,18,37,3,101350.0
655,195,16.0,2.0,27,35,2,90850.0
656,276,16.0,2.0,18,43,3,5861614.0
657,259,to center = 16,2.0,43,50,'3',91850.0
658,292,close to center,2.0,19,52,3,109000.00000000001
659,301,to center = 16,2.0,36,59,3,95750.0
660,266,16.0,2.0,36,52,3,97350.0
661,343,16.0,2.0,17,43,3,93600.0
662,'197',16.0,2.0,21,44,3,111550.0
663,254,16.0,2.0,mid,38,3,135650.0
664,'297',16.0,,,51,3,97050.0
665,375,to center = 16,2.0,36,64,3,95200.0
666,334,16.0,,38,59,3,
667,274,to center = 16,2.0,38,size:58,3,92300.0
668,'291',16.0,2.0,36,51,3,98650.0
669,259,16.0,2.0,36,65,3,96300.0
670,,16.0,2.0,36,55,3,96100.0
671,224,16.0,2.0,36,51,3,97300.0
672,332,16.0,,36,54,3,96750.0
673,300,close to center,2.0,24,53,3,6046820.0
674,179,16.0,2.0,16,,2,41650.0
675,,to center = 16,2.0,24,62,3,106300.0
676,411,16.0,2.0,5,42,3,93900.0
677,329,to center = 16,2.0,36,57,3,102850.0
678,300,16.0,2.0,36,65 sq.m,3,96450.0
679,-328,to center = 16,2.0,35,56,3,5957767.0
680,'321',close to center,2.0,30,49,3,106700.0
681,-384,to center = 16,2.0,39,58,3,91800.0
682,224,16.0,2.0,37,40,3,89200.0
683,,16.0,2.0,27,50,3,109600.00000000001
684,209,16.0,35.0,31,50,3,
685,221,16.0,2.0,,52,'3',78550.0
686,257,16.0,,30,50,3,78900.0
687,'215',,2.0,34,48,3,80850.0
688,227,16.0,2.0,38,44,3,76050.0
689,200,16.0,2.0,41,50,3,
690,'224',16.0,2.0,17,48,3,89950.0
691,-307,16.0,2.0,35,59,3,89550.0
692,193,16.0,2.0,19,55,3,79950.0
693,161,16.0,2.0,23,38,3,80700.0
694,-174,to center = 16,2.0,29,50,3,85200.0
695,181,16.0,36.0,19,49,3,68750.0
696,292,16.0,2.0,,49,3,89200.0
697,198,16.0,2.0,37,51,3,77600.0
698,259,16.0,2.0,42,50,3,80450.0
699,179,16.0,2.0,10,49,3,83650.0
700,487,16.0,34.0,20,54,3,170000.0
701,454,15.0,25.0,32,57,3,215499.99999999997
702,292,15.0,2.0,6,42,3,150550.0
703,358,15.0,2.0,21,48,3,
704,,15.0,,5,57,3,81250.0
705,398,15.0,2.0,10,50 sq.m,3,149600.0
706,-469,15.0,2.0,10,60,3,157750.0
707,387,16.0,2.0,23,60,3,108400.00000000001
708,243,16.0,2.0,36,60,3,109050.0
709,238,to center = 16,2.0,30,51,3,85150.0
710,181,16.0,2.0,26,37,3,137500.0
711,,close to center,2.0,26,47,3,92050.0
712,'72',16.0,2.0,29,31,2,
713,175,to center = 16,2.0,,44,3,87500.0
714,263,16.0,2.0,41,45,3,98750.0
715,248,16.0,2.0,43,46,3,75000.0
716,,16.0,2.0,29,42,3,102800.0
717,212,16.0,2.0,41,48,3,85150.0
718,-188,16.0,2.0,43,39,3,95450.0
719,-255,16.0,2.0,37,43,3,98450.0
720,190,16.0,2.0,37,50,3,87000.0
721,193,16.0,2.0,37,52,3,85100.0
722,232,,2.0,38,54,3,90450.0
723,221,16.0,2.0,34,55,3,75250.0
724,234,16.0,21.0,31,60,3,83550.0
725,'221',16.0,2.0,35,52,3,74450.0
726,328,16.0,2.0,40,55,3,98200.0
727,303,16.0,2.0,37,52,3,95550.0
728,285,16.0,2.0,36,52,3,93750.0
729,261,16.0,2.0,45,59,3,90300.0
730,304,16.0,2.0,45,54,3,91400.0
731,314,16.0,2.0,44,59,3,89650.0
732,270,close to center,28.0,43,57,3,89700.0
733,320,16.0,,35,53,3,105150.00000000001
734,317,16.0,2.0,34,55 sq.m,3,96150.0
735,418,16.0,2.0,35,61,3,99050.0
736,-305,16.0,2.0,36,53,3,98100.0
737,,16.0,2.0,38,54,3,90800.0
738,359,16.0,2.0,37,59,3,93450.0
739,360,16.0,2.0,37,56,3,94150.0
740,290,16.0,2.0,40,58,3,92000.0
741,295,16.0,2.0,33,52,3,92350.0
742,243,16.0,2.0,42,49,3,89950.0
743,231,,2.0,38,54,3,83600.0
744,229,16.0,2.0,32,58,3,82700.0
745,-202,close to center,2.0,33,62,3,77000.0
746,233,16.0,,39,59 sq.m,3,76750.0
747,260,16.0,2.0,40,57,3,67700.0
748,'166',close to center,2.0,39,53,3,79150.0
749,'458',16.0,2.0,32,60,3,120350.0
750,320,,33.0,22,50,3,
751,,16.0,2.0,27,48,3,115300.0
752,243,16.0,2.0,28,39,3,
753,290,16.0,2.0,38,53,3,82650.0
754,453,16.0,,29,58,3,127099.99999999999
755,,16.0,2.0,18,56,3,166300.0
756,476,15.0,2.0,23,56,3,175000.0
757,200,16.0,,28,43,3,
758,290,16.0,2.0,21,48,3,
759,192,16.0,25.0,33,60,3,77150.0
760,226,16.0,2.0,31,59,3,80900.0
761,'207',16.0,2.0,17,48,3,80950.0
762,276,16.0,2.0,age:35,59,3,82700.0
763,160,16.0,2.0,37,62,3,83300.0
764,279,to center = 16,2.0,age:37,59,3,74850.0
765,290,,2.0,35,65,3,81050.0
766,228,,2.0,old,58,3,76300.0
767,211,to center = 16,2.0,27,45,'3',97600.0
768,329,16.0,2.0,35,60,3,95300.0
769,353,16.0,2.0,35,59,3,96900.0
770,351,close to center,2.0,34,62,3,100299.99999999999
771,240,16.0,2.0,29,78,3,75000.0
772,320,,2.0,36,66,3,
773,309,16.0,2.0,36,62,3,86350.0
774,231,16.0,2.0,35,54,3,87050.0
775,340,16.0,2.0,25,48,3,97200.0
776,349,16.0,2.0,28,53,3,103350.00000000001
777,333,16.0,2.0,31,50,3,102250.0
778,'339',16.0,2.0,,62,3,5796505.0
779,178,16.0,2.0,26,69,'3',68750.0
780,,16.0,2.0,18,58,3,93600.0
781,-339,16.0,,35,size:74,3,86800.0
782,,16.0,2.0,19,45,3,81500.0
783,261,16.0,30.0,18,56,3,165800.0
784,,to center = 16,2.0,31,57 sq.m,3,98800.0
785,275,16.0,2.0,8,52,3,98950.0
786,'291',to center = 16,2.0,40,69,3,114050.0
787,293,16.0,2.0,34,60,3,94750.0
788,292,16.0,,32,58,3,92100.0
789,284,16.0,2.0,29,68,3,90450.0
790,285,16.0,2.0,36,64,3,86000.0
791,429,16.0,2.0,36,59,3,88950.0
792,308,16.0,28.0,36,63,3,86550.0
793,396,16.0,2.0,36,67,3,86300.0
794,251,16.0,,30,74 sq.m,3,91050.0
795,235,16.0,2.0,23,54,3,89750.0
796,'282',to center = 16,2.0,31,60,3,88000.0
797,318,to center = 16,2.0,33,58,3,96300.0
798,295,16.0,2.0,36,58,3,91350.0
799,188,16.0,22.0,22,75 sq.m,3,67450.0
800,,16.0,2.0,27,,3,78800.0
801,353,16.0,2.0,25,57,3,95450.0
802,312,15.0,2.0,37,74 sq.m,3,79100.0
803,266,15.0,2.0,20,40,3,175000.0
804,285,16.0,2.0,33,59,3,79100.0
805,'286',15.0,2.0,33,67,3,73050.0
806,242,15.0,2.0,33,47,3,113350.0
807,,15.0,39.0,35,58,3,99350.0
808,318,15.0,2.0,32,56,3,110600.00000000001
809,479,15.0,2.0,35,52,3,104250.0
810,'285',15.0,2.0,35,49,3,102099.99999999999
811,-246,15.0,2.0,32,53,3,96600.0
812,291,15.0,2.0,35,62,3,104750.00000000001
813,279,15.0,2.0,36,72,3,82450.0
814,'300',15.0,2.0,37,68,3,
815,'312',15.0,2.0,,68,3,93500.0
816,,,2.0,35,50,3,95200.0
817,'273',16.0,2.0,37,89,4,
818,201,to center = 16,2.0,17,42,3,78650.0
819,'279',16.0,2.0,35,70,3,84050.0
820,344,16.0,2.0,24,size:62,3,
821,289,15.0,2.0,12,53,3,104450.0
822,'252',,2.0,23,,3,
823,217,,2.0,16,41,3,81950.0
824,302,16.0,2.0,34,75,3,82350.0
825,305,16.0,2.0,35,74,3,78450.0
826,402,16.0,2.0,36,80,3,84400.0
827,352,close to center,,35,66,3,87050.0
828,423,16.0,2.0,27,65,3,103250.0
829,284,15.0,2.0,26,53,3,
830,348,to center = 15,2.0,9,67,3,108500.0
831,277,15.0,2.0,36,82,4,79800.0
832,198,15.0,2.0,31,86,4,79900.0
833,-262,15.0,2.0,32,78,3,77150.0
834,242,to center = 15,2.0,32,67,3,74800.0
835,382,15.0,2.0,33,63,3,94300.0
836,,15.0,2.0,17,63,3,119249.99999999999
837,,close to center,2.0,22,64,3,117650.00000000001
838,378,15.0,2.0,6,73,3,130700.0
839,440,,2.0,17,,3,117200.0
840,399,15.0,2.0,18,77 sq.m,3,115850.00000000001
841,317,15.0,2.0,16,78,3,78150.0
842,361,15.0,2.0,age:13,64,3,111000.00000000001
843,414,15.0,24.0,15,81,4,127200.0
844,488,,2.0,16,78,3,
845,454,15.0,,16,84,4,
846,450,15.0,2.0,16,83,4,118250.00000000001
847,346,to center = 15,2.0,15,79 sq.m,3,
848,-391,15.0,2.0,age:16,85,4,106850.0
849,400,15.0,2.0,14,82,4,121800.0
850,280,15.0,2.0,15,50,3,106250.0
851,342,to center = 15,2.0,24,77,3,107349.99999999999
852,276,15.0,2.0,18,54,3,106600.0
853,-350,15.0,2.0,16,62,3,128000.0
854,215,15.0,2.0,2,33,2,118750.0
855,252,15.0,2.0,15,58,3,89050.0
856,'431',15.0,2.0,mid,73,3,115900.0
857,222,15.0,2.0,36,65,3,73950.0
858,292,15.0,2.0,new,66,3,95850.0
859,346,15.0,2.0,21,56,3,123800.0
860,-428,15.0,2.0,15,64,3,141750.0
861,276,to center = 15,2.0,age:20,43,3,108450.0
862,465,to center = 15,2.0,old,53,3,141250.0
863,436,15.0,,6,61 sq.m,3,147800.0
864,437,15.0,2.0,14,58,3,140900.0
865,422,15.0,2.0,14,62,3,134900.0
866,396,to center = 15,2.0,12,66,3,115599.99999999999
867,492,15.0,2.0,8,73,3,159150.0
868,425,15.0,2.0,,68,3,
869,457,15.0,2.0,7,68,3,139100.0
870,267,15.0,2.0,5,53,3,150000.0
871,'456',15.0,2.0,3,53,3,136750.0
872,326,,2.0,23,60,3,111700.0
873,-418,15.0,2.0,35,58,3,107250.0
874,367,15.0,2.0,31,62,3,110100.0
875,352,15.0,2.0,24,60,3,120150.0
876,'331',15.0,2.0,6,42,3,
877,247,15.0,2.0,26,58,3,112100.0
878,342,15.0,2.0,33,69,'3',88600.0
879,286,15.0,2.0,24,47,3,108050.0
880,375,15.0,2.0,18,55,3,134850.0
881,-325,15.0,2.0,age:20,54,3,115599.99999999999
882,310,close to center,31.0,4,39,3,81250.0
883,360,close to center,2.0,13,51,3,127000.0
884,347,15.0,2.0,31,62,3,98100.0
885,237,15.0,2.0,17,53,3,5254521.0
886,'234',15.0,2.0,17,51,3,110400.00000000001
887,,15.0,2.0,16,49,3,106900.0
888,629,15.0,2.0,15,68,3,221450.0
889,498,15.0,2.0,21,60,3,166700.0
890,497,15.0,2.0,25,55,3,
891,466,15.0,2.0,27,61,3,152650.0
892,432,15.0,2.0,age:33,62 sq.m,3,129800.0
893,'349',15.0,2.0,29,59,3,124450.0
894,506,15.0,2.0,31,53,3,5428413.0
895,299,15.0,2.0,14,50,3,118000.0
896,322,15.0,2.0,23,52,3,109400.00000000001
897,372,15.0,2.0,28,57,3,113999.99999999999
898,196,,2.0,18,43,3,117950.0
899,353,15.0,25.0,28,58,3,101600.0
900,356,15.0,2.0,35,66,3,5158325.0
901,407,15.0,23.0,26,63,3,118200.0
902,345,15.0,2.0,28,60,3,111600.00000000001
903,314,15.0,2.0,26,68,3,111350.0
904,404,15.0,2.0,26,64,3,112500.0
905,295,15.0,2.0,18,51,'3',120049.99999999999
906,399,15.0,2.0,28,69 sq.m,3,113950.0
907,363,15.0,2.0,28,49,3,134300.0
908,387,15.0,2.0,29,55,3,137550.0
909,368,to center = 15,2.0,34,55,3,128150.00000000001
910,311,15.0,2.0,27,54 sq.m,three,166200.0
911,375,to center = 15,34.0,32,58,3,143800.0
912,437,15.0,38.0,26,48,3,149450.0
913,427,15.0,2.0,27,57,3,143800.0
914,378,15.0,,25,62,3,111100.0
915,339,15.0,2.0,26,58,3,116300.0
916,407,15.0,2.0,25,67,3,129150.00000000001
917,381,15.0,37.0,23,57,3,115450.00000000001
918,392,15.0,2.0,33,72,3,98450.0
919,330,15.0,2.0,22,60,3,111750.0
920,392,15.0,2.0,26,65,3,111950.0
921,356,15.0,2.0,27,60,3,
922,630,close to center,2.0,7,66,3,
923,728,to center = 14,2.0,new,68,3,250000.49999999997
924,387,center,2.0,10,49 sq.m,3,96550.0
925,403,14.0,2.0,23,64,3,132200.0
926,456,14.0,2.0,26,62,3,
927,515,14.0,2.0,13,73,3,168650.0
928,524,15.0,2.0,22,,3,142400.0
929,368,close to center,2.0,26,67,3,108650.0
930,332,15.0,2.0,23,size:57,3,145850.0
931,370,15.0,2.0,26,69,3,111900.0
932,396,15.0,2.0,25,74,3,111550.0
933,'384',15.0,2.0,23,58,3,
934,297,15.0,2.0,25,68,3,109250.0
935,237,15.0,2.0,age:17,62,3,78150.0
936,381,15.0,2.0,20,67,3,124100.00000000001
937,361,15.0,2.0,age:35,72,3,93000.0
938,'310',15.0,2.0,6,60,3,89100.0
939,280,15.0,2.0,34,66,3,95200.0
940,265,15.0,,31,61,3,105150.00000000001
941,380,15.0,2.0,16,70,3,104000.0
942,244,15.0,2.0,18,63,3,91650.0
943,455,15.0,2.0,19,67,3,122849.99999999999
944,,15.0,2.0,21,66,3,
945,374,15.0,2.0,7,49,3,90850.0
946,385,15.0,2.0,4,40 sq.m,3,149700.0
947,401,15.0,2.0,22,68,3,109749.99999999999
948,429,15.0,2.0,25,61,3,115900.0
949,335,to center = 15,2.0,26,61,3,
950,,to center = 15,2.0,26,66,3,106900.0
951,317,15.0,2.0,26,57,3,103000.0
952,,15.0,2.0,15,52,3,135550.0
953,543,15.0,2.0,6,64,3,168250.0
954,385,15.0,2.0,46,50,3,157800.0
955,'625',to center = 15,,age:24,55,3,250000.49999999997
956,548,to center = 15,2.0,13,57,3,142700.0
957,487,15.0,2.0,18,57,3,161500.0
958,-541,close to center,29.0,23,65,3,145950.0
959,330,to center = 15,2.0,3,35,2,112799.99999999999
960,,15.0,2.0,23,62,3,129800.0
961,463,15.0,2.0,20,64,3,131450.0
962,436,15.0,,18,66,3,128650.0
963,473,to center = 15,2.0,18,66,3,129600.0
964,475,15.0,2.0,12,59,3,
965,'549',15.0,2.0,23,60,3,168600.0
966,471,15.0,2.0,22,60,3,167050.0
967,'489',to center = 15,2.0,16,54,3,155750.0
968,483,15.0,2.0,25,58,3,148450.0
969,454,15.0,2.0,20,50,3,123950.0
970,489,close to center,2.0,19,58 sq.m,3,
971,'544',15.0,2.0,15,62,3,166200.0
972,557,15.0,2.0,7,64,3,194900.0
973,233,15.0,2.0,29,43,3,116500.0
974,186,15.0,2.0,39,32,2,119249.99999999999
975,380,15.0,2.0,52,52,3,116650.00000000001
976,,15.0,2.0,3,34,2,115650.00000000001
977,-821,15.0,2.0,20,60,3,237900.0
978,530,close to center,2.0,age:13,60,3,196600.0
979,412,close to center,2.0,10,49,3,123600.0
980,374,,2.0,28,62,3,
981,510,15.0,2.0,4,52,3,141250.0
982,422,15.0,2.0,14,56,3,150300.0
983,311,close to center,2.0,22,54,3,
984,'431',15.0,2.0,27,55,3,
985,'423',15.0,2.0,13,50,3,176450.0
986,774,15.0,2.0,43,40,3,200000.0
987,326,15.0,2.0,47,49,three,187500.0
988,'501',15.0,2.0,13,64,3,156850.0
989,'271',15.0,2.0,4,43,3,69650.0
990,551,to center = 14,2.0,16,68,3,163750.0
991,,14.0,2.0,26,56,3,215300.0
992,315,14.0,2.0,32,50,3,62500.0
993,457,14.0,2.0,17,58,3,225000.0
994,298,14.0,2.0,12,49,3,100099.99999999999
995,364,15.0,2.0,11,55,3,96200.0
996,-686,15.0,2.0,25,60,3,209400.0
997,355,15.0,2.0,22,55,3,108400.00000000001
998,407,15.0,2.0,17,68,3,5051481.0
999,370,to center = 15,2.0,12,51,3,113850.0
1000,,15.0,2.0,29,55,3,92200.0
1001,266,15.0,2.0,36,52,3,
1002,-252,15.0,2.0,34,51,3,87300.0
1003,326,15.0,2.0,35,62,3,84200.0
1004,'340',to center = 15,2.0,25,62,3,
1005,428,15.0,2.0,9,51,3,
1006,279,14.0,2.0,26,55,3,91900.0
1007,393,14.0,2.0,35,54,3,91700.0
1008,317,14.0,2.0,35,69,3,
1009,238,14.0,2.0,32,57,3,93450.0
1010,408,14.0,2.0,17,54 sq.m,3,119449.99999999999
1011,,15.0,2.0,17,41,3,5122054.0
1012,200,15.0,2.0,44,51,3,89600.0
1013,279,14.0,2.0,52,45,3,102200.0
1014,351,15.0,2.0,41,44,3,104700.0
1015,434,14.0,2.0,20,56,3,132100.0
1016,477,center,39.0,6,53,3,175000.0
1017,'394',15.0,2.0,,64,3,99900.0
1018,455,15.0,2.0,26,55,3,105500.0
1019,364,15.0,2.0,28,60,3,100550.0
1020,288,to center = 14,2.0,25,51 sq.m,3,96500.0
1021,448,15.0,2.0,22,60,3,122500.00000000001
1022,183,,2.0,17,45,3,58800.0
1023,168,15.0,3.0,mid,59,3,48950.0
1024,236,14.0,4.0,16,40,3,70300.0
1025,259,15.0,2.0,14,47,3,60450.00000000001
1026,225,14.0,2.0,13,47,3,
1027,'240',14.0,2.0,16,49,3,64600.0
1028,189,14.0,2.0,17,44,3,49550.0
1029,176,14.0,2.0,18,45,3,54450.0
1030,225,to center = 14,3.0,15,51,3,55850.0
1031,153,to center = 15,2.0,34,53,3,34450.0
1032,234,15.0,2.0,23,size:48,3,48200.0
1033,198,15.0,2.0,10,49,3,58350.0
1034,262,15.0,2.0,17,51,3,61900.0
1035,191,15.0,2.0,25,46,3,48950.0
1036,-293,15.0,2.0,40,52,3,64900.0
1037,321,15.0,2.0,13,53,3,60650.00000000001
1038,250,15.0,,15,49,3,53600.0
1039,322,15.0,2.0,16,344,7,60950.00000000001
1040,-210,15.0,2.0,28,47,3,56699.99999999999
1041,266,to center = 15,2.0,27,60,3,49550.0
1042,244,14.0,2.0,18,55,3,51500.0
1043,247,14.0,2.0,13,55,3,57099.99999999999
1044,228,15.0,2.0,17,47,3,72050.0
1045,-173,14.0,2.0,15,47,3,64300.0
1046,189,14.0,2.0,9,53,,
1047,,14.0,2.0,18,52,3,59250.0
1048,-195,14.0,2.0,23,55,3,58350.0
1049,205,14.0,2.0,15,48,3,67400.0
1050,204,14.0,2.0,19,45,3,54950.0
1051,333,14.0,2.0,16,53,3,72150.0
1052,,,2.0,37,45,3,61800.0
1053,233,23.0,2.0,,53,3,56299.99999999999
1054,225,23.0,2.0,23,48,3,53650.0
1055,-231,23.0,2.0,12,49,3,58900.0
1056,145,23.0,2.0,17,41,3,44950.0
1057,173,far from center,2.0,14,45,3,51149.99999999999
1058,150,23.0,2.0,19,49,3,43650.0
1059,230,to center = 23,2.0,15,49,3,
1060,125,23.0,2.0,12,47,3,76550.0
1061,274,23.0,2.0,22,56,3,63300.0
1062,'262',23.0,2.0,18,59,3,59150.0
1063,292,23.0,2.0,7,57,3,73500.0
1064,135,far from center,32.0,39,42,3,39050.0
1065,171,23.0,2.0,39,48,3,42900.0
1066,117,to center = 23,2.0,41,46,3,42250.0
1067,-256,23.0,2.0,52,226,6,68750.0
1068,70,23.0,2.0,17,66,3,44450.0
1069,82,23.0,2.0,13,41,3,60100.0
1070,129,,2.0,29,42,3,37250.0
1071,,23.0,2.0,43,43,3,42550.0
1072,193,far from center,2.0,34,44,3,65150.0
1073,324,23.0,,28,55,3,62600.0
1074,226,23.0,2.0,29,49,3,55700.00000000001
1075,240,23.0,2.0,37,52,3,48500.0
1076,'233',23.0,2.0,11,52,3,61300.0
1077,229,23.0,2.0,8,54,3,
1078,159,23.0,,8,58,3,89600.0
1079,171,far from center,2.0,44,44,3,42900.0
1080,125,23.0,2.0,52,50,3,47400.0
1081,116,23.0,2.0,52,63,3,100000.0
1082,74,23.0,2.0,52,53,3,56250.0
1083,71,23.0,2.0,52,47,3,34500.0
1084,102,23.0,2.0,52,47,3,27500.000000000004
1085,150,23.0,2.0,52,40,3,38950.0
1086,-126,23.0,2.0,age:18,66,3,49400.0
1087,126,23.0,2.0,52,51,3,39350.0
1088,118,to center = 23,2.0,21,61,3,
1089,,far from center,2.0,33,52,3,
1090,112,23.0,23.0,42,56,3,33150.0
1091,,23.0,2.0,18,51,3,58350.0
1092,337,23.0,2.0,11,61 sq.m,3,79850.0
1093,277,23.0,2.0,26,56,3,69600.0
1094,268,24.0,2.0,16,64,3,44800.0
1095,'265',23.0,2.0,38,59,3,76550.0
1096,212,22.0,2.0,25,56,3,43750.0
1097,353,,2.0,20,57 sq.m,3,79300.0
1098,178,22.0,,24,54,3,47550.0
1099,,22.0,2.0,20,60,3,46900.0
1100,203,23.0,22.0,16,54,3,47650.0
1101,263,23.0,2.0,15,50,3,70650.0
1102,'180',,4.0,17,35,2,33750.0
1103,'172',23.0,2.0,22,52,3,36500.0
1104,214,23.0,2.0,14,51,3,59800.0
1105,168,23.0,2.0,16,47,3,46600.0
1106,184,23.0,20.0,10,47,3,58950.0
1107,,23.0,35.0,11,45 sq.m,3,48600.0
1108,'176',23.0,2.0,age:12,50,3,48800.0
1109,173,23.0,2.0,12,47,3,
1110,196,23.0,2.0,age:11,51,3,53850.0
1111,192,23.0,2.0,18,44,3,51449.99999999999
1112,'121',23.0,2.0,20,48,3,44150.0
1113,,far from center,2.0,16,40,3,43250.0
1114,163,23.0,2.0,18,38,3,28999.999999999996
1115,,23.0,2.0,26,48,3,42000.0
1116,222,23.0,2.0,25,56,3,44750.0
1117,201,23.0,2.0,28,50,3,5768219.0
1118,164,23.0,2.0,23,49,3,57599.99999999999
1119,'153',23.0,2.0,18,44,3,
1120,173,23.0,2.0,24,49 sq.m,3,48650.0
1121,'208',23.0,2.0,19,51,3,54300.00000000001
1122,-156,22.0,2.0,age:20,49,3,52450.0
1123,232,22.0,2.0,19,50,3,55100.00000000001
1124,134,22.0,2.0,18,47,3,51900.0
1125,'165',,2.0,20,46,3,40400.0
1126,175,23.0,2.0,23,51,,43650.0
1127,'136',23.0,2.0,22,42,3,42750.0
1128,190,23.0,2.0,31,49,3,42500.0
1129,135,23.0,2.0,23,44,3,46750.0
1130,,23.0,2.0,31,53,3,48350.0
1131,211,23.0,2.0,22,47,3,54850.0
1132,133,to center = 23,2.0,14,36,2,42900.0
1133,79,23.0,2.0,age:20,41,3,
1134,139,23.0,2.0,37,45,3,35250.0
1135,177,23.0,2.0,age:20,46 sq.m,3,60900.0
1136,229,,2.0,17,46,3,51300.0
1137,222,22.0,2.0,17,58,3,50600.0
1138,234,22.0,2.0,8,46,3,84150.0
1139,184,22.0,2.0,age:17,50,'3',63049.99999999999
1140,178,22.0,2.0,17,44,3,41900.0
1141,148,22.0,2.0,19,40,3,46300.0
1142,179,22.0,2.0,15,52,3,55600.00000000001
1143,127,23.0,2.0,15,54,3,43750.0
1144,179,22.0,2.0,17,48,3,43750.0
1145,'216',to center = 21,2.0,22,51,3,47350.0
1146,'177',21.0,2.0,35,44,3,31250.0
1147,'111',21.0,2.0,17,46,'3',41650.0
1148,'179',21.0,2.0,15,50,3,42850.0
1149,132,21.0,2.0,9,37,3,39750.0
1150,'129',21.0,2.0,26,48,3,
1151,,21.0,2.0,new,90,4,32600.0
1152,161,22.0,2.0,15,57,3,42050.0
1153,221,far from center,,14,40,3,71150.0
1154,292,21.0,2.0,25,57,3,46900.0
1155,'228',,36.0,26,55,3,45400.0
1156,'241',21.0,2.0,,49,3,45900.0
1157,201,21.0,2.0,mid,43,3,48750.0
1158,338,far from center,,35,47,3,45600.0
1159,'186',21.0,2.0,30,57,3,36900.0
1160,222,21.0,2.0,24,51,'3',43200.0
1161,187,21.0,2.0,33,50,3,31050.0
1162,-175,21.0,2.0,30,59,3,36100.0
1163,152,21.0,2.0,39,45,3,28799.999999999996
1164,-60,21.0,2.0,48,size:50,3,29149.999999999996
1165,87,,2.0,50,38,3,25850.0
1166,102,to center = 21,2.0,47,64,3,28949.999999999996
1167,122,21.0,2.0,46,51,3,26550.0
1168,117,21.0,2.0,31,50,3,28050.000000000004
1169,149,21.0,2.0,mid,58 sq.m,3,28999.999999999996
1170,122,to center = 21,2.0,24,57,3,28349.999999999996
1171,162,21.0,2.0,29,55,3,28799.999999999996
1172,'122',21.0,2.0,18,51,three,31650.0
1173,139,21.0,2.0,24,57,3,29900.0
1174,111,to center = 22,2.0,23,45,,32600.0
1175,-61,21.0,2.0,15,73,3,21250.0
1176,79,21.0,2.0,26,56,3,22550.0
1177,'99',21.0,2.0,38,57,3,19700.0
1178,114,21.0,2.0,19,46,3,25150.0
1179,'135',21.0,,29,59,3,26900.0
1180,187,21.0,2.0,14,63,3,26950.0
1181,'165',to center = 21,2.0,41,64,3,20900.0
1182,224,21.0,2.0,20,55,3,44450.0
1183,246,21.0,2.0,33,50,3,41300.0
1184,199,21.0,,30,59,3,31800.0
1185,153,21.0,26.0,21,59,3,29700.0
1186,102,21.0,2.0,18,50,3,30300.0
1187,195,far from center,2.0,26,56,3,28549.999999999996
1188,-132,21.0,2.0,31,57,3,24500.0
